Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Rank_1,Rank_2,player_1_wins
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Johnson S.,63,120,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Mcdonald M.,Verdasco F.,59,118,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Rybakov A.,Giron M.,378,55,0
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Sock J.,Ivashka I.,141,74,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Blancaneaux G.,Fucsovics M.,151,69,0
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Sonego L.,42,56,0
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Chidekh C.,Halys Q.,434,70,0
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Cressy M.,Bellier A.,51,190,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Huesler M.A.,Van Assche L.,49,145,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Karatsev A.,71,95,1
2023-02-07,ATP250,Indoor,Hard,1st Round,3,Rinderknech A.,Nardi L.,68,164,1
2023-02-08,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Cecchinato M.,88,93,0
2023-02-08,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Cachin P.,138,66,1
2023-02-08,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Etcheverry T.,162,81,1
2023-02-08,ATP250,Outdoor,Clay,1st Round,3,Vavassori A.,Pella G.,221,1018,0
2023-02-08,ATP250,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Barrios M.,76,212,0
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Gomez E.,Diallo G.,102,211,1
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Otte O.,Eubanks C.,80,104,1
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Svajda Z.,Altmaier D.,265,99,0
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Tseng C. H.,Isner J.,108,39,0
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Wu Y.,Mmoh M.,97,86,1
2023-02-08,ATP250,Indoor,Hard,2nd Round,3,Albot R.,Wolf J.J.,123,43,0
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Barrere G.,Bublik A.,75,50,1
2023-02-08,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Ruusuvuori E.,73,53,0
2023-02-08,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Fils A.,24,163,0
2023-02-09,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Darderi L.,47,200,1
2023-02-09,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Delbonis F.,31,131,1
2023-02-09,ATP250,Outdoor,Clay,2nd Round,3,Dellien H.,Pella G.,138,1018,1
2023-02-09,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Sousa J.,103,162,0
2023-02-09,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Ramos-Vinolas A.,89,54,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Gomez E.,Kecmanovic M.,102,33,1
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Isner J.,Altmaier D.,39,99,1
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Shapovalov D.,Wu Y.,27,97,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Mannarino A.,84,63,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Tiafoe F.,Mcdonald M.,14,59,1
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,Barrere G.,87,75,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Cressy M.,Ruusuvuori E.,51,53,1
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Davidovich Fokina A.,Halys Q.,32,70,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Rinderknech A.,Coric B.,68,23,0
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Rune H.,Huesler M.A.,9,49,1
2023-02-09,ATP250,Indoor,Hard,2nd Round,3,Sonego L.,Krajinovic F.,56,71,1
2023-02-10,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Cerundolo J.M.,28,114,0
2023-02-10,ATP250,Outdoor,Clay,Quarterfinals,3,Barrios M.,Baez S.,212,47,0
2023-02-10,ATP250,Outdoor,Clay,Quarterfinals,3,Dellien H.,Cerundolo J.M.,138,114,1
2023-02-10,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Sousa J.,54,162,1
2023-02-10,ATP250,Indoor,Hard,2nd Round,3,Giron M.,Otte O.,55,80,1
2023-02-10,ATP250,Indoor,Hard,2nd Round,3,Sock J.,Fritz T.,141,8,0
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Isner J.,Gomez E.,39,102,1
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Tiafoe F.,Wolf J.J.,14,43,0
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Coric B.,Cressy M.,23,51,0
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Fils A.,Halys Q.,163,70,1
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Rune H.,Barrere G.,9,75,1
2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3,Sonego L.,Sinner J.,56,17,0
2023-02-11,ATP250,Outdoor,Clay,Semifinals,3,Baez S.,Dellien H.,47,138,1
2023-02-11,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Coria F.,54,67,0
2023-02-11,ATP250,Indoor,Hard,Quarterfinals,3,Giron M.,Fritz T.,55,8,0
2023-02-11,ATP250,Indoor,Hard,Quarterfinals,3,Wu Y.,Mannarino A.,97,63,1
2023-02-11,ATP250,Indoor,Hard,Semifinals,3,Wolf J.J.,Isner J.,43,39,0
2023-02-11,ATP250,Indoor,Hard,Semifinals,3,Wu Y.,Fritz T.,97,8,1
2023-02-11,ATP250,Indoor,Hard,Semifinals,3,Rune H.,Cressy M.,9,51,0
2023-02-11,ATP250,Indoor,Hard,Semifinals,3,Sinner J.,Fils A.,17,163,1
2023-02-12,ATP250,Outdoor,Clay,The Final,3,Coria F.,Baez S.,67,47,0
2023-02-12,ATP250,Indoor,Hard,The Final,3,Isner J.,Wu Y.,39,97,0
2023-02-12,ATP250,Indoor,Hard,The Final,3,Sinner J.,Cressy M.,17,51,1
2023-02-13,ATP500,Indoor,Hard,1st Round,3,Barrere G.,Goffin D.,71,41,1
2023-02-13,ATP500,Indoor,Hard,1st Round,3,Bublik A.,Wawrinka S.,50,130,0
2023-02-13,ATP500,Indoor,Hard,1st Round,3,Carreno Busta P.,Gasquet R.,16,45,0
2023-02-13,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Karatsev A.,28,98,1
2023-02-13,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Monteiro T.,68,78,1
2023-02-13,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Djere L.,66,57,0
2023-02-13,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Zapata Miralles B.,73,74,0
2023-02-13,ATP250,Outdoor,Hard,1st Round,3,Borges N.,Johnson S.,104,118,1
2023-02-13,ATP250,Outdoor,Hard,1st Round,3,Kudla D.,Thompson J.,95,93,1
2023-02-13,ATP250,Outdoor,Hard,1st Round,3,Otte O.,Nishioka Y.,80,34,0
2023-02-13,ATP250,Outdoor,Hard,1st Round,3,Wu T.L.,Gomez E.,172,94,0
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Davidovich Fokina A.,Medvedev D.,31,11,0
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Huesler M.A.,Brouwer G.,47,160,0
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Bautista Agut R.,10,24,1
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Sonego L.,Auger-Aliassime F.,60,8,0
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Ruusuvuori E.,3,52,1
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Ymer M.,Griekspoor T.,72,61,0
2023-02-14,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Kwon S.W.,17,63,1
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Cerundolo F.,Hanfmann Y.,30,134,1
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Diaz Acosta F.,49,191,0
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Etcheverry T.,Dellien H.,82,107,1
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Ugo Carabelli C.,85,127,0
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Baez S.,90,36,1
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Pella G.,67,723,1
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Carballes Baena R.,44,76,0
2023-02-14,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Varillas J. P.,142,101,0
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Altmaier D.,Mannarino A.,97,59,0
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Mcdonald M.,106,56,0
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Mmoh M.,Kovacevic A.,87,122,1
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Pecotic M.,Sock J.,784,143,1
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Albot R.,133,113,0
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Eubanks C.,171,102,1
2023-02-14,ATP250,Outdoor,Hard,1st Round,3,Wolf J.J.,Ivashka I.,39,77,1
2023-02-15,ATP500,Indoor,Hard,1st Round,3,Bonzi B.,Sinner J.,48,14,0
2023-02-15,ATP500,Indoor,Hard,1st Round,3,Cressy M.,Van Rijthoven T.,40,110,1
2023-02-15,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Rublev A.,25,5,1
2023-02-15,ATP500,Indoor,Hard,1st Round,3,Halys Q.,Van De Zandschulp B.,62,35,0
2023-02-15,ATP500,Indoor,Hard,1st Round,3,Rune H.,Lestienne C.,9,54,1
2023-02-15,ATP500,Indoor,Hard,2nd Round,3,Dimitrov G.,Hurkacz H.,28,10,1
2023-02-15,ATP500,Indoor,Hard,2nd Round,3,Gasquet R.,Wawrinka S.,45,130,0
2023-02-15,ATP500,Indoor,Hard,2nd Round,3,Zverev A.,Griekspoor T.,17,61,0
2023-02-15,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Molcan A.,99,51,1
2023-02-15,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Etcheverry T.,76,82,0
2023-02-15,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Diaz Acosta F.,12,191,1
2023-02-15,ATP250,Outdoor,Clay,2nd Round,3,Ugo Carabelli C.,Lajovic D.,127,90,0
2023-02-15,ATP250,Outdoor,Hard,1st Round,3,Shelton B.,Giron M.,42,55,0
2023-02-15,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Pecotic M.,55,784,1
2023-02-15,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Borges N.,33,104,1
2023-02-15,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Mcdonald M.,34,56,0
2023-02-16,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Barrere G.,8,71,1
2023-02-16,ATP500,Indoor,Hard,2nd Round,3,De Minaur A.,Cressy M.,25,40,1
2023-02-16,ATP500,Indoor,Hard,2nd Round,3,Tsitsipas S.,Sinner J.,3,14,0
2023-02-16,ATP500,Indoor,Hard,2nd Round,3,Van De Zandschulp B.,Medvedev D.,35,11,0
2023-02-16,ATP250,Outdoor,Clay,2nd Round,3,Alcaraz C.,Djere L.,2,57,1
2023-02-16,ATP250,Outdoor,Clay,2nd Round,3,Cachin P.,Musetti L.,68,20,0
2023-02-16,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Munar J.,30,67,1
2023-02-16,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Varillas J. P.,99,101,0
2023-02-16,ATP250,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Schwartzman D.,74,32,1
2023-02-16,ATP250,Outdoor,Hard,2nd Round,3,Albot R.,Vukic A.,113,171,1
2023-02-16,ATP250,Outdoor,Hard,2nd Round,3,Kudla D.,Paul T.,95,18,0
2023-02-16,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Wolf J.J.,59,39,1
2023-02-16,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Mmoh M.,27,87,0
2023-02-17,ATP500,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Medvedev D.,8,11,0
2023-02-17,ATP500,Indoor,Hard,Quarterfinals,3,Brouwer G.,Griekspoor T.,160,61,0
2023-02-17,ATP500,Indoor,Hard,Quarterfinals,3,Dimitrov G.,De Minaur A.,28,25,1
2023-02-17,ATP500,Indoor,Hard,Quarterfinals,3,Sinner J.,Wawrinka S.,14,130,1
2023-02-17,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Norrie C.,82,12,0
2023-02-17,ATP250,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Alcaraz C.,90,2,0
2023-02-17,ATP250,Outdoor,Clay,Quarterfinals,3,Varillas J. P.,Musetti L.,101,20,1
2023-02-17,ATP250,Outdoor,Hard,2nd Round,3,Gomez E.,Fritz T.,94,7,0
2023-02-17,ATP250,Outdoor,Hard,Quarterfinals,3,Kecmanovic M.,Giron M.,33,55,1
2023-02-17,ATP250,Outdoor,Hard,Quarterfinals,3,Paul T.,Albot R.,18,113,0
2023-02-18,ATP500,Indoor,Hard,Semifinals,3,Griekspoor T.,Sinner J.,61,14,0
2023-02-18,ATP500,Indoor,Hard,Semifinals,3,Medvedev D.,Dimitrov G.,11,28,1
2023-02-18,ATP250,Outdoor,Clay,Quarterfinals,3,Zapata Miralles B.,Cerundolo F.,74,30,1
2023-02-18,ATP250,Outdoor,Clay,Semifinals,3,Alcaraz C.,Zapata Miralles B.,2,74,1
2023-02-18,ATP250,Outdoor,Clay,Semifinals,3,Varillas J. P.,Norrie C.,101,12,0
2023-02-18,ATP250,Outdoor,Hard,Quarterfinals,3,Mannarino A.,Fritz T.,59,7,0
2023-02-18,ATP250,Outdoor,Hard,Quarterfinals,3,Mcdonald M.,Mmoh M.,56,87,1
2023-02-18,ATP250,Outdoor,Hard,Semifinals,3,Kecmanovic M.,Albot R.,33,113,1
2023-02-19,ATP500,Indoor,Hard,The Final,3,Medvedev D.,Sinner J.,11,14,1
2023-02-19,ATP250,Outdoor,Clay,The Final,3,Norrie C.,Alcaraz C.,12,2,0
2023-02-19,ATP250,Outdoor,Hard,Semifinals,3,Mcdonald M.,Fritz T.,56,7,0
2023-02-19,ATP250,Outdoor,Hard,The Final,3,Fritz T.,Kecmanovic M.,7,33,1
2023-02-20,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Wawrinka S.,132,105,0
2023-02-20,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Van Assche L.,60,146,1
2023-02-20,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Bublik A.,67,50,0
2023-02-20,ATP250,Outdoor,Hard,1st Round,3,Broady L.,Krutykh O.,147,167,1
2023-02-20,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Lestienne C.,31,53,1
2023-02-20,ATP250,Outdoor,Hard,1st Round,3,Sonego L.,Murray A.,71,70,0
2023-02-20,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,O Connell C.,154,94,0
2023-02-20,ATP500,Outdoor,Clay,1st Round,3,Dellien H.,Sousa J.,111,143,1
2023-02-20,ATP500,Outdoor,Clay,1st Round,3,Fonseca J.,Molcan A.,827,54,0
2023-02-20,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Garin C.,76,98,1
2023-02-20,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Monteiro T.,96,83,0
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Andujar P.,Ritschard A.,211,187,0
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Brouwer G.,Ymer E.,116,172,1
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Cressy M.,Blancaneaux G.,37,152,1
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Goffin D.,Klein L.,41,142,1
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Huesler M.A.,Barrere G.,48,58,0
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Lokoli L.,Gasquet R.,173,43,0
2023-02-21,ATP250,Indoor,Hard,1st Round,3,Riedi L.,Rinderknech A.,133,72,1
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Ruusuvuori E.,29,51,0
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Bautista Agut R.,78,28,0
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Griekspoor T.,64,40,0
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Lehecka J.,Dzumhur D.,52,213,1
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Muller A.,Basilashvili N.,170,113,1
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Shelbayh A.,Kwon S.W.,276,68,0
2023-02-21,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Ivashka I.,34,79,1
2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cerundolo F.,73,33,0
2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Galan D.E.,Cachin P.,88,59,1
2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Gaston H.,Varillas J.P.,106,81,0
2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Jarry N.,Musetti L.,139,18,1
2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,Cerundolo J.M.,13,107,1
2023-02-22,ATP250,Indoor,Hard,1st Round,3,Albot R.,Ymer M.,99,69,0
2023-02-22,ATP250,Indoor,Hard,1st Round,3,Fils A.,Safiullin R.,118,97,1
2023-02-22,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Barrere G.,50,58,1
2023-02-22,ATP250,Indoor,Hard,2nd Round,3,Cressy M.,Bonzi B.,37,60,0
2023-02-22,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Wawrinka S.,43,105,0
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Kubler J.,9,74,1
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Broady L.,Medvedev D.,147,8,0
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Kwon S.W.,31,68,1
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Griekspoor T.,Rublev A.,40,5,0
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Muller A.,Van De Zandschulp B.,170,34,1
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,O Connell C.,Bautista Agut R.,94,28,1
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Lehecka J.,51,52,0
2023-02-22,ATP250,Outdoor,Hard,2nd Round,3,Zverev A.,Murray A.,16,70,0
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Alves M.,Alcaraz C.,556,2,0
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Bellucci T.,35,915,1
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Etcheverry T.,Ramos-Vinolas A.,75,47,0
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Barrios M.,86,196,1
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Schwartzman D.,80,38,1
2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Zapata Miralles B.,66,63,0
2023-02-22,ATP500,Outdoor,Clay,2nd Round,3,Molcan A.,Dellien H.,54,111,0
2023-02-23,ATP250,Indoor,Hard,2nd Round,3,Brouwer G.,Dimitrov G.,116,25,0
2023-02-23,ATP250,Indoor,Hard,2nd Round,3,De Minaur A.,Ritschard A.,23,187,1
2023-02-23,ATP250,Indoor,Hard,2nd Round,3,Hurkacz H.,Riedi L.,11,133,1
2023-02-23,ATP250,Outdoor,Hard,Quarterfinals,3,Davidovich Fokina A.,Auger-Aliassime F.,31,9,0
2023-02-23,ATP250,Outdoor,Hard,Quarterfinals,3,Lehecka J.,Rublev A.,52,5,1
2023-02-23,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,O Connell C.,8,94,1
2023-02-23,ATP250,Outdoor,Hard,Quarterfinals,3,Muller A.,Murray A.,170,70,0
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Baez S.,Varillas J.P.,35,81,1
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Zapata Miralles B.,33,63,0
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Fognini F.,Alcaraz C.,86,2,0
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Martinez P.,Jarry N.,76,139,0
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Monteiro T.,13,83,1
2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Galan D.E.,47,88,1
2023-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Bonzi B.,De Minaur A.,60,23,1
2023-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Dimitrov G.,50,25,1
2023-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Wawrinka S.,Fils A.,105,118,0
2023-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Ymer M.,Hurkacz H.,69,11,0
2023-02-24,ATP250,Outdoor,Hard,Semifinals,3,Auger-Aliassime F.,Medvedev D.,9,8,0
2023-02-24,ATP250,Outdoor,Hard,Semifinals,3,Murray A.,Lehecka J.,70,52,1
2023-02-24,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Djere L.,80,57,1
2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Alcaraz C.,80,2,0
2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Norrie C.,Dellien H.,13,111,1
2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Zapata Miralles B.,47,63,0
2023-02-25,ATP250,Indoor,Hard,Semifinals,3,Bonzi B.,Fils A.,60,118,1
2023-02-25,ATP250,Indoor,Hard,Semifinals,3,Bublik A.,Hurkacz H.,50,11,0
2023-02-25,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,Murray A.,8,70,1
2023-02-25,ATP500,Outdoor,Clay,Quarterfinals,3,Jarry N.,Baez S.,139,35,1
2023-02-25,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Jarry N.,2,139,1
2023-02-25,ATP500,Outdoor,Clay,Semifinals,3,Zapata Miralles B.,Norrie C.,63,13,0
2023-02-26,ATP250,Indoor,Hard,The Final,3,Bonzi B.,Hurkacz H.,60,11,0
